"ID","year","place","sowing","varietyID","variety","block","plot","ind","CanopyArea_20170726","CanopyArea_20170802","CanopyArea_20170809","CanopyArea_20170812","CanopyArea_20170813","CanopyArea_20170814","CanopyArea_20170819","CanopyArea_20170829","CanopyArea_20170904","CanopyArea_20170905","CanopyArea_20170909","CanopyArea_20170910","CanopyArea_20170911","CanopyArea_20170919","CanopyArea_20170920","CanopyArea_20170921"
NA,2017,"Tottori","Jul",82,"GmJMC082","C1",101,NA,0.111725384,0.22005101,0.329473314,0.394321542,0.437645345,0.466736156,0.61846078,0.742859896,0.672703169,0.758036928,0.7917875,0.615469477,0.773228221,0.622462362,0.648636768,0.595034068
NA,2017,"Tottori","Jul",41,"GmJMC041","C1",102,NA,0.053778695,0.105402534,0.177031455,0.249290244,0.249566533,0.300453067,0.29385758,0.326974127,0.307020964,0.368140643,0.2815,0.260781088,0.330125972,0.212972877,0.221576618,0.191196432
NA,2017,"Tottori","Jul",226,"Houjaku Kuwazu","C1",103,NA,0.082216568,0.156276046,0.257570754,0.349227253,0.385527905,0.410509585,0.508820998,0.726663035,0.680585805,0.771146268,0.79449375,0.627201274,0.765829674,0.528977174,0.583367146,0.558990256
NA,2017,"Tottori","Jul",173,"GmWMC173","C1",104,NA,0.039740661,0.105616864,0.229174296,0.338736784,0.377368268,0.421969205,0.524384023,0.791871083,0.865698962,0.903398725,1.04053125,0.851737283,1.000264637,1.138008904,1.172776435,1.149460502
NA,2017,"Tottori","Jul",11,"GmWMC011","C1",105,NA,0.051824948,0.121441533,0.230848323,0.35128343,0.374946979,0.418860957,0.535561733,0.724317627,0.792395594,0.807010438,0.85986875,0.69381671,0.847251386,0.821115888,0.860900525,0.79533221
NA,2017,"Tottori","Jul",80,"GmJMC080","C1",106,NA,0.060956906,0.111707397,0.20772815,0.31517288,0.341228081,0.389128111,0.477328352,0.623935586,0.65390849,0.68504295,0.7279625,0.583696595,0.697470875,0.565544442,0.617789274,0.578498861
NA,2017,"Tottori","Jul",105,"GmJMC105","C1",107,NA,0.054111556,0.119911458,0.174762219,0.257560268,0.264137701,0.32616973,0.411880644,0.595512662,0.585798389,0.65083077,0.66776875,0.539062841,0.662004976,0.497802131,0.560435945,0.520180492
NA,2017,"Tottori","Jul",86,"GmWMC086","C1",108,NA,0.061564739,0.180465523,0.289836075,0.372570246,0.377232545,0.458098498,0.465583456,0.571117566,0.508404294,0.55799959,0.5535875,0.504379062,0.592307841,0.370945069,0.350466031,0.306329184
NA,2017,"Tottori","Jul",5,"GmJMC005","C1",109,NA,0.051947962,0.14265421,0.172480582,0.251153832,0.256249509,0.302972384,0.280507963,0.347362781,0.357665615,0.368513673,0.3799125,0.270554645,0.368296817,0.206432309,0.196329865,0.207040151
NA,2017,"Tottori","Jul",134,"GmWMC134","C1",110,NA,0.012062579,0.029279805,0.080185893,0.131850239,0.150554255,0.176335817,0.246753491,0.535473066,0.352925729,0.408587753,0.39269375,0.308934381,0.396628067,0.31404712,0.34154392,0.336201466
NA,2017,"Tottori","Jul",164,"GmWMC164","C1",111,NA,0.085118244,0.175047747,0.252213868,0.384040656,0.430044885,0.491643038,0.573217337,1.052211382,1.029235333,1.104834925,1.18451875,1.061233658,1.13473911,0.78028477,0.806405456,0.755286412
NA,2017,"Tottori","Jul",159,"GmWMC159","C1",112,NA,0.036006834,0.105045318,0.188520241,0.307327686,0.335495162,0.412709898,0.487184935,0.81327917,0.82890302,0.855770788,0.96105,0.854321807,0.992828391,0.711354173,0.72633801,0.684408892
NA,2017,"Tottori","Jul",118,"GmWMC118","C1",113,NA,0.058540049,0.153269478,0.2418101,0.354710392,0.394121853,0.486939768,0.51678235,0.693620583,0.671167858,0.729260328,0.77354375,0.601567738,0.736452261,0.605446899,0.640329725,0.603124477
NA,2017,"Tottori","Jul",1136,"Nagoyadai3","C1",114,NA,0.016975891,0.138468829,0.108328147,0.189836702,0.23255236,0.342888832,0.356275685,0.549224714,0.457481432,0.517219418,0.54314375,0.441371373,0.524834981,0.361668446,0.387109642,0.347412215
NA,2017,"Tottori","Jul",38,"GmWMC038","C1",115,NA,0.036129847,0.109885595,0.17858148,0.275346484,0.306211676,0.42042326,0.439389156,0.634422198,0.532227373,0.602589998,0.54866875,0.478242735,0.573901011,0.334297917,0.336333928,0.331188178
NA,2017,"Tottori","Jul",192,"GmWMC192","C1",116,NA,0.020528816,0.125275651,0.179034088,0.261519684,0.295636178,0.37585262,0.458507467,0.681786609,0.7142493,0.798697198,0.993375,0.980795871,1.050178907,0.95911688,0.958464862,0.878077393
NA,2017,"Tottori","Jul",174,"GmWMC174","C1",117,NA,0.032193409,0.10403916,0.23002991,0.34949348,0.373622327,0.484960304,0.585681591,0.886257719,0.906915362,0.96609441,1.09,0.968887656,1.048227953,0.99422625,1.042056289,1.082671405
NA,2017,"Tottori","Jul",144,"GmWMC144","C1",118,NA,0.035536487,0.105217973,0.185798397,0.306732924,0.337297557,0.420406901,0.531944195,0.856544464,0.928420018,0.98709067,1.10485,0.970537164,1.103090296,1.283459154,1.337108266,1.354633636
NA,2017,"Tottori","Jul",13,"GmJMC013","C1",119,NA,0.052591975,0.160193515,0.233297363,0.328093377,0.361537596,0.452961709,0.514029424,0.665133499,0.676464165,0.718202653,0.7132,0.643855133,0.774981252,0.733522205,0.803865585,0.727350296
NA,2017,"Tottori","Jul",50,"GmJMC050","C1",120,NA,0.045724916,0.148137475,0.207170141,0.283860077,0.307644905,0.387434934,0.418410198,0.694682789,0.600450819,0.658677723,0.6764625,0.632352679,0.68992153,0.524793208,0.570769096,0.538971678
NA,2017,"Tottori","Jul",106,"GmJMC106","C1",121,NA,0.056731024,0.167564072,0.287951244,0.410867254,0.445148084,0.51859482,0.590537254,0.914730546,0.788778855,0.829125788,0.883175,0.846929893,0.904535928,1.261301107,1.304256372,1.27363446
NA,2017,"Tottori","Jul",77,"GmJMC077","C1",122,NA,0.096471685,0.249312954,0.334582196,0.474472802,0.507091833,0.597773348,0.679495505,0.897172065,0.862174959,0.895471838,0.88828125,0.822548925,0.909776172,0.676144947,0.724898026,0.627032675
NA,2017,"Tottori","Jul",46,"GmWMC046","C1",123,NA,0.071369654,0.188038502,0.259387384,0.36257258,0.37444752,0.486939768,0.502581954,0.615359519,0.562686293,0.62498512,0.64535,0.557472059,0.641223072,0.425935768,0.44208953,0.401555725
NA,2017,"Tottori","Jul",18,"GmWMC018","C1",124,NA,0.091941887,0.220116499,0.289953877,0.462894768,0.501158046,0.574551463,0.631921067,0.778746778,0.730035181,0.76369899,0.75940625,0.744757408,0.759778889,0.561140792,0.566376783,0.527311462
NA,2017,"Tottori","Jul",22,"GmWMC022","C1",125,NA,0.049487688,0.143446038,0.204057691,0.318118368,0.366298741,0.456658888,0.542278043,0.857934599,0.787119895,0.841009458,0.84661875,0.815315787,0.855809195,0.623840374,0.640025809,0.617343199
NA,2017,"Tottori","Jul",156,"GmWMC156","C1",126,NA,0.040037341,0.149619922,0.216160286,0.328399254,0.350625507,0.424750269,0.502540453,0.808581225,0.780514967,0.849749018,1.031225,0.995897252,1.04052781,1.06870884,1.08827326,1.091271787
NA,2017,"Tottori","Jul",24,"GmWMC024","C1",127,NA,0.051159227,0.140231094,0.208899969,0.295098247,0.312254041,0.374789272,0.465777129,0.798415413,0.734672026,0.758023605,0.86436875,0.841143382,0.862491449,0.78870263,0.806680428,0.786757759
NA,2017,"Tottori","Jul",187,"GmWMC187","C1",128,NA,0.056369219,0.207661568,0.236453214,0.360329477,0.38594593,0.479905312,0.71875583,1.265622133,1.402254057,1.415422368,1.44950625,1.445119226,1.465270353,1.332538378,1.331717372,1.362127637
NA,2017,"Tottori","Jul",100,"GmJMC100","C1",129,NA,0.089394779,0.25094424,0.368651746,0.50280613,0.550425313,0.627260806,0.702708622,0.987694837,0.986339364,1.033639485,1.07598125,0.997308596,1.09938631,1.042756266,1.101688989,0.970313249
NA,2017,"Tottori","Jul",47,"GmJMC047","C1",130,NA,0.043264642,0.133967907,0.212620029,0.340651352,0.359577763,0.458916458,0.505099706,0.735331777,0.666386755,0.698378773,0.67155625,0.662281993,0.711909822,0.589080501,0.651176639,0.490360072
NA,2017,"Tottori","Jul",104,"GmJMC104","C1",131,NA,0.082607318,0.196790294,0.265531683,0.402557579,0.435327204,0.506644424,0.550142558,0.864521703,0.740761749,0.791329855,0.8186625,0.780349739,0.781899129,0.593344352,0.627210676,0.541824066
NA,2017,"Tottori","Jul",26,"GmJMC026","C1",132,NA,0.075733023,0.218002971,0.27525344,0.40415494,0.439029714,0.502791832,0.531003496,0.706823306,0.666201281,0.687374388,0.68688125,0.673546282,0.702758244,0.613754918,0.652645567,0.553890532
NA,2017,"Tottori","Jul",186,"GmWMC186","C1",133,NA,0.018444819,0.067001814,0.155083101,0.244939985,0.256336371,0.33269705,0.425050422,0.782460935,0.6215124,0.717749688,0.7669,0.79142879,0.730128153,1.043285502,1.077534887,1.045944749
NA,2017,"Tottori","Jul",29,"GmWMC029","C1",134,NA,0.052150573,0.161812894,0.265761086,0.37999061,0.404333614,0.482522784,0.563312336,0.826339315,0.763966582,0.765097853,0.78399375,0.738635703,0.815159601,0.820456838,0.855748422,0.737618893
NA,2017,"Tottori","Jul",51,"GmJMC051","C1",135,NA,0.057787495,0.173577208,0.270882369,0.409621086,0.445658401,0.504247801,0.570720336,0.708776625,0.713661966,0.7497903,0.76583125,0.807588679,0.745000645,0.57775683,0.601073883,0.54680278
NA,2017,"Tottori","Jul",143,"GmWMC143","C1",136,NA,0.057577648,0.15360288,0.212545628,0.335043596,0.372829708,0.436757922,0.536011332,NA,0.873066393,0.90768857,0.96294375,0.93589749,0.929172616,0.776300515,0.8251759,0.769574282
NA,2017,"Tottori","Jul",45,"GmWMC045","C1",137,NA,0.068996214,0.212263701,0.263448449,0.395035256,0.438204521,0.500656957,0.550716661,NA,0.697793652,0.765923848,0.80985,0.796068583,0.751777149,0.733921629,0.758893224,0.681617009
NA,2017,"Tottori","Jul",188,"GmWMC188","C1",138,NA,0.055935053,0.179929699,0.265500682,0.40693616,0.435381493,0.488821076,0.607241568,NA,0.80829482,0.899921553,0.911975,1.055632387,0.907881767,1.063975666,1.072918255,1.091487877
NA,2017,"Tottori","Jul",109,"GmWMC109","C1",139,NA,0.084119663,0.212918597,0.314723276,0.413416234,0.468850662,0.535084893,0.671790079,NA,0.976447428,0.996110003,1.0245,1.094585481,1.056663239,1.032710752,1.041803025,0.963415656
NA,2017,"Tottori","Jul",140,"GmWMC140","C1",140,NA,0.045920291,0.137010197,0.206190526,0.307078453,0.338681927,0.37811019,0.496149237,NA,0.814734883,0.85967428,0.97074375,1.061533569,0.984704127,1.112385854,1.12755081,1.1023961
NA,2017,"Tottori","Jul",162,"GmWMC162","C1",141,NA,0.041622047,0.110332115,0.250081034,0.385558715,0.436364124,0.497385117,0.582776493,NA,0.91854869,0.97510042,1.07389375,1.072983097,0.984732402,1.219960723,1.259739885,1.211685779
NA,2017,"Tottori","Jul",17,"GmJMC017","C1",142,NA,0.064328929,0.187032344,0.265723886,0.41973204,0.461570507,0.512411042,0.595683428,NA,0.815476778,0.870412215,0.82749375,0.907829386,0.859381232,0.819917616,0.866986085,0.70683039
NA,2017,"Tottori","Jul",169,"GmWMC169","C1",143,NA,0.069560629,0.170576594,0.269512147,0.411796216,0.44418174,0.494972135,0.586483951,NA,0.780803482,0.834241628,0.8321875,0.915344793,0.825649515,0.485100448,0.534646485,0.482044928
NA,2017,"Tottori","Jul",126,"GmJMC126","C1",144,NA,0.080870654,0.199106245,0.278471291,0.447413963,0.483921288,0.530111696,0.615355092,NA,0.863112632,0.907009123,0.915975,1.032521629,0.90994582,0.766674397,0.773177285,0.712068412
NA,2017,"Tottori","Jul",224,"5002T","C1",145,NA,0.073779276,0.167724819,0.277597077,0.40452879,0.443231683,0.505638333,0.589278379,NA,0.797331258,0.824942523,0.8370125,0.878402864,0.804311541,0.748969928,0.751309791,0.641821874
NA,2017,"Tottori","Jul",39,"GmJMC039","C1",146,NA,0.084850509,0.166742475,0.274912434,0.393154675,0.43362253,0.478334828,0.492289607,NA,0.590940135,0.589160918,0.58714375,0.68391084,0.575814266,0.462263381,0.457379409,0.369410177
NA,2017,"Tottori","Jul",107,"GmWMC107","C1",147,NA,0.074184497,0.165015931,0.304982919,0.406550981,0.455278412,0.489001027,0.574801307,NA,0.654866771,0.66585855,0.6886125,0.887064988,0.690769771,0.498800691,0.48379841,0.482969794
NA,2017,"Tottori","Jul",63,"GmJMC063","C1",148,NA,0.136386013,0.254355653,0.409088798,0.521543966,0.599551429,0.620308146,0.725499807,NA,0.831499654,0.827287283,0.84114375,1.048663876,0.823642011,0.583788133,0.591732078,0.452656688
NA,2017,"Tottori","Jul",136,"GmWMC136","C1",149,NA,0.049610702,0.105039365,0.243403526,0.358375259,0.420202289,0.446900626,0.575181736,NA,1.020157421,1.011430878,1.10294375,1.190089365,1.128452702,1.104557144,1.121327764,1.112785708
NA,2017,"Tottori","Jul",1135,"Nagoyadai2","C1",150,NA,0.002908912,0.006584682,0.023932386,0.032304073,0.029305202,0.049347527,0.090562972,NA,0.482345225,0.467966135,0.52398125,0.512282588,0.589970465,0.580762496,0.590957815,0.467964504
NA,2017,"Tottori","Jul",124,"GmWMC124","C1",151,NA,0.074061484,0.189014893,0.284714792,0.392667537,0.395506223,0.449174554,0.612325489,0.778297658,0.809067628,0.83233651,0.93915625,0.986749979,0.913894853,0.87074432,0.861457705,0.859398574
NA,2017,"Tottori","Jul",30,"GmJMC030","C1",152,NA,0.048496342,0.086565344,0.170818955,0.256636971,0.249734829,0.317188529,0.38794817,0.425017889,0.452597288,0.437537545,0.42515625,0.485996306,0.450981465,0.334617456,0.338323856,0.287935603
NA,2017,"Tottori","Jul",190,"GmWMC190","C1",153,NA,0.057917744,0.151935872,0.216786497,0.349187602,0.371521343,0.418051176,0.54456062,0.7386182,0.98524713,0.91861302,1.06058125,1.161950694,1.172250212,1.218572725,1.242525203,1.257246194
NA,2017,"Tottori","Jul",155,"GmWMC155","C1",154,NA,0.039226898,0.113029096,0.228095479,0.352767503,0.365880716,0.416717902,0.551353016,0.781384471,0.966792487,0.91520246,1.1692875,1.293823149,1.243822903,1.320086334,1.329148556,1.296816595
NA,2017,"Tottori","Jul",111,"GmJMC111","C1",155,NA,0.087730476,0.204940773,0.289916676,0.449073632,0.487694374,0.545072185,0.778690768,1.019404184,1.052460774,1.058485948,1.07735,1.175155582,1.091808691,1.096109326,1.095458707,1.045815095
NA,2017,"Tottori","Jul",35,"GmWMC035","C1",156,NA,0.060001741,0.125799568,0.24926262,0.399006,0.406537748,0.45620901,0.584242875,0.692743729,0.716155558,0.676929548,0.70310625,0.786886026,0.712795762,0.728938814,0.727720105,0.59835321
NA,2017,"Tottori","Jul",9,"GmJMC009","C1",157,NA,0.043749461,0.072502941,0.20772195,0.287230395,0.295071573,0.353301463,0.341148425,0.388603468,0.413359276,0.379757863,0.30258125,0.445825928,0.376562455,0.350165035,0.344192333,0.239591948
NA,2017,"Tottori","Jul",135,"GmWMC135","C1",158,NA,0.086449687,0.088166862,0.229924508,0.340515406,0.304327847,0.370642215,0.479209749,0.60964927,0.770355124,0.723451718,0.7726875,0.92511835,0.852350256,0.828185693,0.81636233,0.721697382
NA,2017,"Tottori","Jul",37,"GmJMC037","C1",159,NA,0.088758003,0.148435155,0.278489892,0.374139284,0.376336777,0.412996184,0.503695575,0.521029914,0.663769514,0.596781388,0.576725,0.661946799,0.641053423,0.654665922,0.628976284,0.51417319
NA,2017,"Tottori","Jul",42,"GmWMC042","C1",160,NA,0.038828913,0.106694466,0.186232404,0.26721807,0.278274556,0.309442448,0.406872809,0.461988365,0.627375433,0.595315913,0.5914375,0.720588142,0.665086918,0.665050946,0.637210966,0.498545561
NA,2017,"Tottori","Jul",117,"GmJMC117","C1",161,NA,0.086189187,0.11475564,0.281434939,0.397040454,0.425262024,0.486849792,0.631298546,0.908300278,0.965215959,0.991167355,0.9841875,1.144908716,1.033421435,1.087791322,1.083497434,1.04436297
NA,2017,"Tottori","Jul",177,"GmJMC177","C1",162,NA,0.055327221,0.140409702,0.294262946,0.452415628,0.504219945,0.581659536,0.851677897,1.155195472,1.263632999,1.266676655,1.28379375,1.298074823,1.285716583,1.294593098,1.290059144,1.273625816
NA,2017,"Tottori","Jul",55,"GmJMC055","C1",163,NA,0.065038067,0.106003848,0.196276566,0.283871406,0.314213874,0.343780408,0.460257443,0.603325936,0.716114342,0.697286328,0.65518125,0.756092264,0.726009472,0.776520198,0.748950822,0.680934164
NA,2017,"Tottori","Jul",99,"GmJMC099","C1",164,NA,0.102376343,0.193914706,0.352605887,0.52655696,0.541717358,0.621903168,0.792240975,0.94004527,1.063681939,1.054689035,1.0637875,1.120210196,1.083260306,1.088650083,1.086529359,0.986891674
NA,2017,"Tottori","Jul",87,"GmWMC087","C1",165,NA,0.025427655,0.055588763,0.206109924,0.320406786,0.331787224,0.421936486,0.569129449,0.794672741,1.024248148,0.990581165,1.01510625,1.06771702,1.050621878,1.063066976,1.046115741,0.985889016
NA,2017,"Tottori","Jul",14,"GmWMC014","C1",166,NA,0.097658406,0.188913682,0.304059104,0.441279418,0.483112382,0.527911384,0.636126542,0.735217715,0.825595404,0.791902723,0.80395625,0.857761958,0.813321746,0.843104179,0.832079139,0.727920774
NA,2017,"Tottori","Jul",71,"GmWMC071","C1",167,NA,0.055414054,0.150161699,0.231127328,0.343205996,0.355636381,0.437534984,0.537678305,0.702574482,0.806749205,0.779646023,0.77653125,0.895427201,0.822181152,0.902748168,0.901704893,0.81953429
NA,2017,"Tottori","Jul",110,"GmJMC110","C1",168,NA,0.064372346,0.152078758,0.221188568,0.347233384,0.360848125,0.421347555,0.519722032,0.662203521,0.87155169,0.803599878,0.84075,0.927411784,0.88972941,1.039061594,1.007851244,0.892192392
NA,2017,"Tottori","Jul",78,"GmJMC078","C1",169,NA,0.073055666,0.128353662,0.221430371,0.347386323,0.362932823,0.445436477,0.559369703,0.662994829,0.797949504,0.729873163,0.67559375,0.81524522,0.80109765,0.782251933,0.818945618,0.692170844
NA,2017,"Tottori","Jul",69,"GmJMC069","C1",170,NA,0.098931959,0.170493243,0.274949635,0.39820732,0.417183821,0.463889655,0.555876669,0.653948255,0.75059186,0.712900298,0.67025,0.795883344,0.753690403,0.777518758,0.798981218,0.671564502
NA,2017,"Tottori","Jul",48,"GmWMC048","C1",171,NA,0.087310783,0.163539438,0.275699847,0.417330334,0.442699651,0.508623887,0.626643472,0.738860583,0.838722828,0.80819614,0.776125,0.865374395,0.820692017,0.826378299,0.832788277,0.716416142
NA,2017,"Tottori","Jul",70,"GmWMC070","C1",172,NA,0.076152716,0.13344399,0.265742486,0.374014668,0.384539845,0.456078137,0.577920829,0.691260917,0.805234503,0.75240151,0.74520625,0.821393387,0.784321328,0.847008549,0.828012451,0.719769859
NA,2017,"Tottori","Jul",97,"GmJMC097","C1",173,NA,0.056007414,0.112767138,0.275650246,0.388266298,0.400723396,0.441469371,0.614877826,0.793874304,0.947606252,0.92090449,0.9525625,1.01636174,1.018068273,1.119445674,1.126110826,1.092481891
NA,2017,"Tottori","Jul",40,"GmJMC040","C1",174,NA,0.081702805,0.135367003,0.268774335,0.416605291,0.441499864,0.508198548,0.697693869,0.820194203,0.981991034,0.932654935,0.96176875,0.967414566,0.933847367,0.988873968,0.964608311,0.878777525
NA,2017,"Tottori","Jul",141,"GmWMC141","C1",175,NA,0.031158647,0.060524298,0.20772815,0.342622563,0.355337792,0.409887936,0.553435003,0.732316253,1.072821676,1.07741722,1.11669375,1.178419315,1.128301904,1.154375302,1.159599497,1.160083487
NA,2017,"Tottori","Jul",66,"GmWMC066","C1",176,NA,0.102231621,0.17244007,0.326336063,0.467143068,0.489458766,0.554437827,0.703593985,0.771439656,0.997416272,0.941354528,0.9943125,0.963815639,1.007578359,0.995524378,0.977177416,0.915780776
NA,2017,"Tottori","Jul",98,"GmJMC098","C1",177,NA,0.060312894,0.100657515,0.224406419,0.30026418,0.294175804,0.380040575,0.475903471,0.616015378,0.839547156,0.79700524,0.81765,0.906338654,0.913564982,0.92641404,0.900366215,0.892494918
NA,2017,"Tottori","Jul",130,"GmJMC130","C1",178,NA,0.078128172,0.105301323,0.23433898,0.321794564,0.333801345,0.397708511,0.473461805,0.366995772,0.643913513,0.519764015,0.5432125,0.592826226,0.630469261,0.7688912,0.756982893,0.667493366
NA,2017,"Tottori","Jul",25,"GmJMC025","C1",179,NA,0.040580049,0.07241959,0.176306044,0.267325694,0.273307113,0.351174767,0.407280906,0.403852185,0.545591791,0.490947448,0.45908125,0.488272099,0.532488,0.573463022,0.562621247,0.521200436
NA,2017,"Tottori","Jul",90,"GmJMC090","C1",180,NA,0.068221951,0.120286534,0.201118844,0.349805022,0.356461574,0.453607898,0.543765177,0.511156388,0.638060784,0.589027693,0.55255,0.629838723,0.617821045,0.677343219,0.722965987,0.60128339
NA,2017,"Tottori","Jul",89,"GmWMC089","C1",181,NA,0.073041193,0.170415846,0.275687447,0.415942556,0.428969962,0.510856918,0.601403704,0.547257137,0.719607432,0.63905368,0.60521875,0.627016035,0.681589918,0.700529782,0.708537204,0.623065262
NA,2017,"Tottori","Jul",21,"GmJMC021","C1",182,NA,0.087209477,0.14966755,0.220047749,0.353011072,0.368318292,0.413953197,0.465790963,0.408436068,0.510537243,0.421697093,0.397425,0.472588538,0.47876607,0.435771584,0.439137201,0.370335042
NA,2017,"Tottori","Jul",138,"GmWMC138","C1",183,NA,0.025058614,0.095352858,0.161072398,0.258500558,0.271314706,0.31368766,0.412918179,0.500812354,0.866152342,0.855757465,0.98605,0.960437234,1.044033873,0.993237675,1.032605942,1.008664902
NA,2017,"Tottori","Jul",103,"GmWMC103","C1",184,NA,0.044704626,0.11230871,0.205365912,0.338549859,0.34142895,0.397814846,0.499739108,0.541411439,0.69122994,0.626144178,0.66395,0.638809578,0.678837847,0.758755816,0.745520911,0.700823088
NA,2017,"Tottori","Jul",72,"GmWMC072","C1",185,NA,0.061810766,0.156276046,0.229056494,0.357667209,0.374507238,0.440430562,0.60888779,0.66655215,1.021620603,0.96486874,1.04315625,1.037673034,1.059773456,1.079553202,1.086312276,1.05788156
NA,2017,"Tottori","Jul",114,"GmJMC114","C1",186,NA,0.096051991,0.178346042,0.333032171,0.532294997,0.532998544,0.638286906,0.767028875,NA,1.121827975,1.081120875,1.1320375,1.067866975,1.149121508,1.17371741,1.168058498,1.147092156
NA,2017,"Tottori","Jul",44,"GmJMC044","C1",187,NA,0.07883731,0.166676986,0.257688556,0.380715653,0.384230398,0.430017931,0.493119635,NA,0.76582132,0.685922235,0.7026,0.696709966,0.747498244,0.761052504,0.762048163,0.705957386
NA,2017,"Tottori","Jul",165,"GmWMC165","C1",188,NA,0.057056649,0.147702862,0.288124847,0.451690585,0.447118775,0.514742228,0.769498208,NA,1.209268568,1.17232671,1.235875,1.153888392,1.242013322,1.241140181,1.241917371,1.221548126
NA,2017,"Tottori","Jul",108,"GmWMC108","C1",189,NA,0.061289767,0.156031949,0.273250807,0.451022186,0.43850854,0.523968817,0.716072073,NA,0.97602496,0.871731143,0.8811625,0.786197996,0.911378405,0.947703339,0.939694418,0.817356103
NA,2017,"Tottori","Jul",61,"GmJMC061","C1",190,NA,0.073562193,0.156841638,0.226123847,0.374071312,0.378654917,0.423155247,0.576765707,NA,0.845987218,0.808049593,0.83946875,0.759444206,0.877429915,0.901669723,0.912711001,0.861412532
NA,2017,"Tottori","Jul",222,"C1322","C1",191,NA,0.073489832,0.185162914,0.300562248,0.46244728,0.455805015,0.556057388,0.670690292,NA,0.881660012,0.849615793,0.8890375,0.761278954,0.905742315,0.965048326,0.991251631,0.924173712
NA,2017,"Tottori","Jul",115,"GmWMC115","C1",192,NA,0.074539066,0.161812894,0.245331757,0.381820211,0.370929593,0.464265916,0.568417008,NA,0.828181733,0.797311658,0.8075125,0.698774056,0.865215245,0.874568805,0.932074805,0.876927794
NA,2017,"Tottori","Jul",166,"GmWMC166","C1",193,NA,0.035579904,0.124358797,0.238176842,0.405032922,0.428074194,0.515625625,0.638007939,NA,1.080250932,1.07880276,1.13846875,1.185493676,1.149347705,1.203374642,1.234551021,1.209109986
NA,2017,"Tottori","Jul",31,"GmJMC031","C1",194,NA,0.093917342,0.210501435,0.313365454,0.497441944,0.491044005,0.573079135,0.735473977,NA,0.963443654,0.910073298,0.945975,0.808991202,1.009538739,1.017342914,1.043192357,1.002389648
NA,2017,"Tottori","Jul",67,"GmJMC067","C1",195,NA,0.071051266,0.171934014,0.255301518,0.410838932,0.444990646,0.52839398,0.656731987,NA,0.937528843,0.886599053,0.9073625,0.802137362,0.927419585,0.926314184,0.941908665,0.890878565
NA,2017,"Tottori","Jul",178,"GmWMC178","C1",196,NA,0.037280387,0.088684826,0.152559661,0.322751848,0.321157437,0.385300058,0.494634436,NA,1.098736487,1.042898623,1.11189375,1.047164323,1.103014897,1.11073823,1.133788329,1.102223228
NA,2017,"Tottori","Jul",137,"GmJMC137","C1",197,NA,0.066181371,0.121364136,0.219099134,0.35737266,0.377096823,0.465950914,0.572366558,NA,0.939301148,0.908887595,0.9941375,0.838708814,1.057209883,1.112835206,1.108172535,1.100580944
NA,2017,"Tottori","Jul",191,"GmWMC191","C1",198,NA,0.04989291,0.150721338,0.272903602,0.496699907,0.464621549,0.570150838,0.704935864,NA,1.181643276,1.13646254,1.300675,1.259086445,1.31854351,1.31235748,1.312020708,1.303256077
NA,2017,"Tottori","Jul",151,"GmWMC151","C1",199,NA,0.081804111,0.188240925,0.320830375,0.487806799,0.463003737,0.571116031,0.66768144,NA,1.084073753,1.078149958,1.1309625,1.049113742,1.133674097,1.111766747,1.115632954,1.118213888
NA,2017,"Tottori","Jul",155,"GmWMC155","C2",1,NA,0.02736693,0.087529827,0.212768832,0.291688278,0.330587437,0.36788569,0.526597431,0.797146469,0.694084176,0.785028313,0.88348125,0.722061232,0.81760065,0.498261469,0.527822842,0.60927872
NA,2017,"Tottori","Jul",87,"GmWMC087","C2",2,NA,0.019472345,0.0386984,0.139812255,0.196356426,0.190836693,0.274793662,0.414419147,0.788933976,0.76330712,0.834654625,0.7749375,0.739650107,0.816394263,0.713790659,0.74515187,0.745519144
NA,2017,"Tottori","Jul",191,"GmWMC191","C2",3,NA,0.045073667,0.126972427,0.231703937,0.32844457,0.371429051,0.40550367,0.543827429,0.854270345,0.733301581,0.869199868,0.85395,0.731473133,0.796224977,0.660347728,0.713132127,0.736970623
NA,2017,"Tottori","Jul",184,"GmJMC184","C2",4,NA,0.049979743,0.14548217,0.248779013,0.341676608,0.378931791,0.419760713,0.513904919,0.888467678,0.836363189,0.952159075,1.1672875,1.076546741,1.167641436,1.177042614,1.228356919,1.276020094
NA,2017,"Tottori","Jul",168,"GmWMC168","C2",5,NA,0.046448526,0.12525779,0.220934363,0.31626611,0.34789477,0.389087213,0.559715548,0.848217909,0.880104093,0.952758588,1.08800625,1.007858392,1.106077989,1.120424262,1.171018063,1.141931927
NA,2017,"Tottori","Jul",186,"GmWMC186","C2",6,NA,0.025644738,0.09213196,0.245554961,0.322610238,0.38792205,0.443718761,0.566978293,0.802150957,0.760720791,0.870678665,0.9554875,0.841240412,0.933951041,1.107792478,1.130980722,1.158933888
NA,2017,"Tottori","Jul",23,"GmJMC023","C2",7,NA,0.088627753,0.18277552,0.328400697,0.466848519,0.515175466,0.56827771,0.688390639,0.835257569,0.818166148,0.881723018,0.92570625,0.785589354,0.834687994,0.816342771,0.840784167,0.829050894
