"ID","year","place","sowing","varietyID","variety","block","plot","ind","CanopyArea_20180722","CanopyArea_20180723","CanopyArea_20180724","CanopyArea_20180725","CanopyArea_20180726","CanopyArea_20180727","CanopyArea_20180728","CanopyArea_20180731","CanopyArea_20180801","CanopyArea_20180802","CanopyArea_20180803","CanopyArea_20180804","CanopyArea_20180805","CanopyArea_20180807","CanopyArea_20180808","CanopyArea_20180809","CanopyArea_20180810","CanopyArea_20180812","CanopyArea_20180813","CanopyArea_20180814","CanopyArea_20180817","CanopyArea_20180818","CanopyArea_20180820","CanopyArea_20180825","CanopyArea_20180827","CanopyArea_20180828"
NA,2018,"Tottori","Jul",49,"GmJMC049","C1",1,0,0.00679,0.00983,0.00866,0.0095,0.01076,0.01107,0.01996,0.02272,0.0311,0.03273,0.05143,0.04434,0.05477,0.07616,0.09644,0.14292,0.15382,0.18587,0.25157,0.22854,0.31986,0.33481,0.36596,0.44142,0.46714,0.50348
NA,2018,"Tottori","Jul",160,"GmWMC160","C1",2,0,0.00798,0.0102,0.01022,0.01357,0.0125,0.01108,0.01929,0.02765,0.02123,0.03391,0.04829,0.04137,0.05131,0.06156,0.09228,0.12175,0.13021,0.1851,0.2023,0.22044,0.26566,0.28614,0.32371,0.47761,0.52316,0.59303
NA,2018,"Tottori","Jul",165,"GmWMC165","C1",3,0,0.00448,0.00639,0.00629,0.00776,0.0075,0.00828,0.0144,0.01883,0.03069,0.02975,0.04307,0.04644,0.05269,0.08314,0.09768,0.14892,0.15259,0.19482,0.23494,0.24808,0.29235,0.30484,0.34843,0.56495,0.62634,0.73044
NA,2018,"Tottori","Jul",44,"GmJMC044","C1",4,0,0.01451,0.01898,0.01876,0.01893,0.02173,0.02233,0.03329,0.04615,0.05167,0.06437,0.07827,0.08514,0.10066,0.11955,0.15712,0.18907,0.22157,0.26802,0.29954,0.2938,0.32067,0.36823,0.41575,0.46873,0.50195,0.51301
NA,2018,"Tottori","Jul",186,"GmWMC186","C1",5,0,0.00598,0.00791,0.00805,0.0085,0.00658,0.00757,0.01278,0.02008,0.02416,0.02761,0.04331,0.03953,0.03929,0.06588,0.09449,0.13723,0.15341,0.15399,0.24111,0.22924,0.29065,0.32461,0.35495,0.49722,0.54181,0.59526
NA,2018,"Tottori","Jul",35,"GmWMC035","C1",6,0,0.0182,0.02631,0.03129,0.03737,0.03733,0.03865,0.06182,0.07659,0.08671,0.11575,0.13944,0.14559,0.1653,0.21074,0.25011,0.28715,0.33255,0.37491,0.4095,0.41769,0.45514,0.48154,0.55819,0.67171,0.69016,0.71762
NA,2018,"Tottori","Jul",9,"GmJMC009","C1",7,0,0.01407,0.01848,0.01935,0.01873,0.01953,0.02202,0.03532,0.042,0.04209,0.06551,0.08481,0.07884,0.10144,0.13921,0.15663,0.20625,0.22985,0.27737,0.31281,0.2981,0.3336,0.35017,0.39267,0.42456,0.43692,0.45005
NA,2018,"Tottori","Jul",56,"GmJMC056","C1",8,0,0.01379,0.02113,0.0237,0.02504,0.02318,0.02385,0.03902,0.04589,0.04411,0.06524,0.08472,0.07632,0.09224,0.11521,0.14546,0.18913,0.21884,0.25584,0.30767,0.30258,0.3484,0.38546,0.43935,0.51944,0.53561,0.58845
NA,2018,"Tottori","Jul",185,"GmWMC185","C1",9,0,0.01385,0.02004,0.02405,0.02467,0.02636,0.02848,0.03643,0.05166,0.05325,0.07898,0.10623,0.10477,0.12489,0.16455,0.2029,0.2449,0.2781,0.32624,0.36579,0.36585,0.37294,0.40615,0.48086,0.62153,0.64891,0.70808
NA,2018,"Tottori","Jul",226,"Houjaku Kuwazu","C1",10,0,0.01831,0.01969,0.02334,0.0252,0.02227,0.02122,0.0369,0.03942,0.0502,0.06204,0.0869,0.08389,0.09798,0.11764,0.15667,0.18939,0.22174,0.25665,0.29868,0.30494,0.32056,0.3449,0.39031,0.5802,0.59725,0.65972
NA,2018,"Tottori","Jul",93,"GmJMC093","C1",11,0,0.02638,0.03237,0.03885,0.03857,0.039,0.04052,0.05038,0.06705,0.08115,0.10966,0.1335,0.14343,0.16663,0.21473,0.25703,0.31276,0.34416,0.39511,0.42968,0.41348,0.45083,0.47662,0.54845,0.6728,0.69158,0.75558
NA,2018,"Tottori","Jul",109,"GmWMC109","C1",12,0,0.01086,0.01317,0.01359,0.0154,0.01602,0.01723,0.02628,0.0375,0.04311,0.05255,0.07892,0.07022,0.07761,0.11114,0.13008,0.17438,0.20463,0.22983,0.27974,0.26433,0.31436,0.35042,0.38729,0.48405,0.55987,0.61897
NA,2018,"Tottori","Jul",41,"GmJMC041","C1",13,0,0.01003,0.01524,0.01676,0.01608,0.01361,0.01254,0.02692,0.03649,0.04517,0.05837,0.06791,0.07411,0.07681,0.0818,0.15362,0.17473,0.20531,0.24986,0.28109,0.29514,0.31934,0.3272,0.3617,0.44133,0.41912,0.45711
NA,2018,"Tottori","Jul",150,"GmWMC150","C1",14,0,0.01006,0.00934,0.01034,0.0094,0.00923,0.00933,0.01282,0.01962,0.02497,0.0279,0.03688,0.03702,0.04419,0.08101,0.08014,0.11646,0.12979,0.17561,0.19796,0.19371,0.26041,0.26565,0.30611,0.49143,0.57208,0.63429
NA,2018,"Tottori","Jul",110,"GmJMC110","C1",15,0,0.01643,0.02415,0.03389,0.03625,0.0403,0.0436,0.06246,0.0785,0.08422,0.11263,0.12558,0.12368,0.14761,0.19588,0.22318,0.25287,0.3022,0.36264,0.36636,0.36766,0.38731,0.42604,0.50471,0.56646,0.60681,0.64627
NA,2018,"Tottori","Jul",99,"GmJMC099","C1",16,0,0.0215,0.02787,0.03133,0.03079,0.03427,0.03728,0.05224,0.07211,0.08422,0.10566,0.13033,0.12955,0.14375,0.1754,0.21129,0.25377,0.2866,0.34635,0.38069,0.36426,0.44041,0.44787,0.52804,0.67254,0.70584,0.77261
NA,2018,"Tottori","Jul",146,"GmWMC146","C1",17,0,0.01324,0.01369,0.01571,0.01782,0.01817,0.01825,0.03322,0.04487,0.0532,0.0617,0.08331,0.08577,0.09888,0.13716,0.15904,0.19348,0.21837,0.28097,0.29325,0.28322,0.3552,0.37176,0.4528,0.54635,0.58219,0.64753
NA,2018,"Tottori","Jul",147,"GmWMC147","C1",18,0,0.01605,0.0184,0.02094,0.02348,0.02304,0.02516,0.03606,0.05129,0.05695,0.07797,0.10924,0.10577,0.12209,0.16592,0.20194,0.25369,0.27269,0.31933,0.34345,0.32645,0.38506,0.40734,0.45224,0.64597,0.69899,0.78407
NA,2018,"Tottori","Jul",129,"GmWMC129","C1",19,0,0.01093,0.01582,0.01774,0.01789,0.01904,0.02236,0.03882,0.04121,0.04631,0.05812,0.07967,0.08081,0.08909,0.1046,0.15804,0.18514,0.22404,0.29055,0.29466,0.2797,0.3188,0.33714,0.37086,0.45581,0.465,0.52299
NA,2018,"Tottori","Jul",57,"GmJMC057","C1",20,0,0.00989,0.01451,0.0175,0.01665,0.01532,0.01498,0.0259,0.03792,0.04342,0.06539,0.09114,0.09499,0.0908,0.14524,0.16789,0.20125,0.22625,0.26237,0.29109,0.28535,0.3254,0.34178,0.39319,0.47912,0.47985,0.53779
NA,2018,"Tottori","Jul",92,"GmJMC092","C1",21,0,0.02082,0.03234,0.03495,0.04042,0.0412,0.04532,0.06132,0.07358,0.09203,0.10556,0.13498,0.10896,0.11892,0.16831,0.19109,0.26566,0.32648,0.36114,0.39884,0.39656,0.38425,0.42778,0.49617,0.58869,0.59475,0.66172
NA,2018,"Tottori","Jul",60,"GmJMC060","C1",22,0,0.01686,0.02104,0.02579,0.02535,0.02804,0.03013,0.05217,0.06423,0.0649,0.0925,0.12063,0.1187,0.12762,0.17127,0.20521,0.26776,0.31672,0.34605,0.37175,0.33442,0.38758,0.45465,0.5197,0.69535,0.74375,0.83907
NA,2018,"Tottori","Jul",149,"GmJMC149","C1",23,0,0.00958,0.01686,0.01862,0.02279,0.0213,0.02196,0.03239,0.04566,0.05154,0.06155,0.08887,0.09124,0.10787,0.13202,0.16684,0.22,0.26074,0.29563,0.33636,0.34348,0.35786,0.40611,0.47134,0.59143,0.63453,0.7094
NA,2018,"Tottori","Jul",101,"GmJMC101","C1",24,0,0.01053,0.01913,0.02146,0.02499,0.0233,0.02706,0.04539,0.05584,0.05582,0.07848,0.09862,0.10312,0.12245,0.15285,0.18117,0.22866,0.26069,0.3214,0.35962,0.34103,0.37508,0.39766,0.45284,0.54051,0.58131,0.64385
NA,2018,"Tottori","Jul",87,"GmWMC087","C1",25,0,0.00535,0.0112,0.01116,0.01193,0.01024,0.00713,0.01649,0.024,0.03038,0.03565,0.05579,0.04749,0.05222,0.06826,0.08905,0.13654,0.16066,0.17292,0.23098,0.17413,0.28522,0.29006,0.35463,0.45495,0.4985,0.56434
NA,2018,"Tottori","Jul",82,"GmJMC082","C1",26,0,0.02692,0.03248,0.03851,0.03841,0.03557,0.03973,0.06449,0.07449,0.07948,0.10736,0.13126,0.14108,0.15951,0.22378,0.24836,0.28699,0.30709,0.39112,0.41857,0.40119,0.45697,0.4835,0.57731,0.7136,0.75385,0.79238
NA,2018,"Tottori","Jul",117,"GmJMC117","C1",27,0,0.01347,0.01632,0.01641,0.01725,0.01568,0.01623,0.03094,0.04141,0.04305,0.05923,0.07423,0.07268,0.0777,0.08968,0.12127,0.17272,0.18341,0.23655,0.26604,0.2595,0.30764,0.33095,0.36806,0.45653,0.498,0.52222
NA,2018,"Tottori","Jul",81,"GmJMC081","C1",28,0,0.01425,0.02358,0.02904,0.03409,0.03434,0.03607,0.05923,0.07013,0.07527,0.07532,0.10817,0.10718,0.12372,0.18126,0.1984,0.25818,0.29125,0.34421,0.37524,0.36776,0.39354,0.45007,0.51727,0.65349,0.66464,0.73127
NA,2018,"Tottori","Jul",113,"GmWMC113","C1",29,0,0.01066,0.01208,0.01328,0.01255,0.01367,0.01418,0.01981,0.0276,0.02927,0.04453,0.06148,0.05466,0.06637,0.09345,0.11186,0.13752,0.16927,0.20955,0.23735,0.22834,0.29223,0.31013,0.34932,0.41503,0.43586,0.45365
NA,2018,"Tottori","Jul",19,"GmWMC019","C1",30,0,0.00593,0.00785,0.00945,0.01028,0.01067,0.01039,0.01729,0.01972,0.02497,0.03349,0.04543,0.04622,0.05338,0.08369,0.0992,0.12783,0.14599,0.19934,0.22384,0.21746,0.27048,0.27301,0.32601,0.39526,0.40425,0.42371
NA,2018,"Tottori","Jul",148,"GmWMC148","C1",31,0,0.01117,0.01575,0.01769,0.01925,0.01385,0.01411,0.01744,0.02436,0.03279,0.03428,0.0496,0.04306,0.0443,0.06918,0.08445,0.13675,0.14712,0.16894,0.19296,0.1614,0.25665,0.26134,0.28893,0.38126,0.42337,0.44668
NA,2018,"Tottori","Jul",5,"GmJMC005","C1",32,0,0.02214,0.03355,0.03784,0.03777,0.03427,0.03449,0.05879,0.0644,0.08349,0.09524,0.11721,0.12527,0.1376,0.18154,0.2044,0.24993,0.2559,0.308,0.3108,0.28637,0.31297,0.32554,0.37074,0.38009,0.38916,0.3917
NA,2018,"Tottori","Jul",225,"UA-4805","C1",33,0,0.00843,0.01049,0.01093,0.01324,0.01215,0.01273,0.01992,0.03035,0.03325,0.0463,0.05923,0.06298,0.05528,0.09275,0.10886,0.15537,0.17451,0.21839,0.25399,0.23932,0.30205,0.30403,0.34209,0.39502,0.42965,0.46022
NA,2018,"Tottori","Jul",12,"GmWMC012","C1",34,0,0.01525,0.01874,0.02056,0.0231,0.0205,0.02268,0.0387,0.04683,0.05704,0.08371,0.09882,0.10595,0.10993,0.1693,0.18549,0.23884,0.27888,0.33083,0.37729,0.3718,0.41931,0.44915,0.52169,0.6378,0.6499,0.68631
NA,2018,"Tottori","Jul",157,"GmWMC157","C1",35,0,0.00261,0.0038,0.00472,0.00414,0.00427,0.0033,0.00807,0.01107,0.01225,0.01608,0.02731,0.02349,0.0176,0.04641,0.04282,0.08254,0.09196,0.11703,0.13825,0.1326,0.19906,0.20533,0.23639,0.3477,0.37982,0.41366
NA,2018,"Tottori","Jul",71,"GmWMC071","C1",36,0,0.01097,0.01219,0.01493,0.01598,0.0158,0.01221,0.02625,0.02952,0.03547,0.04915,0.0599,0.06699,0.06593,0.09844,0.11659,0.17733,0.20074,0.25583,0.28032,0.27818,0.32203,0.35038,0.39993,0.48935,0.50954,0.51714
NA,2018,"Tottori","Jul",55,"GmJMC055","C1",37,0,0.01053,0.01301,0.01508,0.01762,0.01537,0.01554,0.02658,0.03828,0.0448,0.0573,0.07939,0.08208,0.08982,0.13673,0.14378,0.18798,0.20846,0.25465,0.27481,0.25833,0.29176,0.31604,0.3772,0.45519,0.42654,0.4447
NA,2018,"Tottori","Jul",187,"GmWMC187","C1",38,0,0.00518,0.0066,0.00821,0.00996,0.00672,0.00663,0.01311,0.02348,0.02858,0.03586,0.04905,0.05395,0.05424,0.09347,0.09791,0.14877,0.1633,0.22445,0.24492,0.24929,0.3273,0.32476,0.36938,0.58496,0.66973,0.75988
NA,2018,"Tottori","Jul",37,"GmJMC037","C1",39,0,0.01312,0.01682,0.01872,0.02006,0.01803,0.0183,0.03822,0.05182,0.06197,0.07858,0.0988,0.09828,0.11703,0.15753,0.17622,0.24898,0.27608,0.30841,0.29958,0.24992,0.37049,0.39707,0.46219,0.54048,0.56506,0.58337
NA,2018,"Tottori","Jul",164,"GmWMC164","C1",40,0,0.01677,0.02251,0.02573,0.02751,0.02237,0.0243,0.0453,0.05738,0.06566,0.06673,0.09051,0.093,0.09794,0.15062,0.16887,0.21017,0.21481,0.27414,0.30074,0.28243,0.32645,0.36351,0.42151,0.63272,0.73495,0.77115
NA,2018,"Tottori","Jul",169,"GmWMC169","C1",41,0,0.0182,0.01885,0.02322,0.02386,0.02606,0.02569,0.0329,0.04479,0.05212,0.07267,0.09031,0.08996,0.11862,0.15881,0.17471,0.22306,0.24981,0.33217,0.35679,0.34735,0.40796,0.43823,0.51223,0.65619,0.66815,0.70712
NA,2018,"Tottori","Jul",27,"GmWMC027","C1",42,0,0.01466,0.01763,0.01903,0.02061,0.01615,0.01756,0.02632,0.03849,0.04405,0.05667,0.08121,0.07179,0.07176,0.1025,0.13532,0.19718,0.22183,0.26363,0.28962,0.28602,0.31524,0.35067,0.3959,0.48733,0.50458,0.54233
NA,2018,"Tottori","Jul",74,"GmWMC074","C1",43,0,0.00413,0.00431,0.00587,0.00652,0.0055,0.00545,0.01785,0.02229,0.02469,0.03738,0.05707,0.05261,0.05623,0.07189,0.1115,0.1547,0.17761,0.20892,0.23851,0.22799,0.28417,0.3249,0.36843,0.46115,0.47153,0.4897
NA,2018,"Tottori","Jul",171,"GmWMC171","C1",44,0,0.00815,0.01406,0.01789,0.01782,0.01715,0.01853,0.02668,0.04153,0.04776,0.06654,0.0875,0.08315,0.1029,0.15552,0.17671,0.24133,0.26517,0.3162,0.34069,0.34512,0.38248,0.41124,0.46986,0.63683,0.67687,0.73414
NA,2018,"Tottori","Jul",163,"GmWMC163","C1",45,0,0.00436,0.00327,0.0045,0.00529,0.00491,0.00462,0.01353,0.01844,0.02357,0.03453,0.04554,0.04853,0.04459,0.08295,0.08611,0.11638,0.12977,0.19913,0.21282,0.21321,0.27401,0.29723,0.33283,0.46619,0.52983,0.58059
NA,2018,"Tottori","Jul",139,"GmJMC139","C1",46,0,0.02251,0.02654,0.03551,0.03685,0.03389,0.03289,0.05763,0.06894,0.09318,0.12801,0.16294,0.17284,0.20416,0.27659,0.30365,0.35252,0.39718,0.46297,0.49323,0.50543,0.50961,0.57505,0.68271,0.84394,0.85833,0.91644
NA,2018,"Tottori","Jul",21,"GmJMC021","C1",47,0,0.01657,0.01987,0.02572,0.02698,0.02101,0.01823,0.03124,0.03829,0.03792,0.05238,0.06799,0.07279,0.07467,0.09334,0.11584,0.15699,0.1949,0.23443,0.26002,0.26855,0.31368,0.34213,0.40256,0.50593,0.51916,0.54044
NA,2018,"Tottori","Jul",224,"5002T","C1",48,0,0.0098,0.0132,0.01733,0.01437,0.01329,0.01427,0.02552,0.0378,0.04468,0.0519,0.06396,0.06801,0.06858,0.10706,0.11634,0.16918,0.17977,0.23396,0.24416,0.22946,0.29932,0.30054,0.34877,0.41898,0.44403,0.46772
NA,2018,"Tottori","Jul",18,"GmWMC018","C1",49,0,0.01631,0.01999,0.02407,0.02778,0.02205,0.02437,0.03499,0.04373,0.04658,0.06828,0.08304,0.08373,0.09493,0.12698,0.14232,0.17104,0.20923,0.27457,0.29947,0.29885,0.33793,0.3653,0.43173,0.52477,0.52382,0.51956
NA,2018,"Tottori","Jul",153,"GmWMC153","C1",50,0,0.00856,0.0117,0.01634,0.01642,0.01406,0.01626,0.02738,0.03472,0.03838,0.04499,0.05907,0.05768,0.06022,0.08275,0.09736,0.12905,0.15332,0.21666,0.22902,0.23082,0.27896,0.28048,0.33856,0.43307,0.48582,0.54165
NA,2018,"Tottori","Jul",20,"GmWMC020","C1",51,0,0.00907,0.01163,0.01098,0.01286,0.01292,0.01239,0.021,0.02732,0.03087,0.03858,0.05004,0.04437,0.04636,0.07088,0.07652,0.1103,0.12307,0.18096,0.19862,0.18046,0.26785,0.29044,0.34126,0.33731,0.39257,0.42316
NA,2018,"Tottori","Jul",72,"GmWMC072","C1",52,0,0.0112,0.0141,0.01181,0.01637,0.01357,0.01413,0.02394,0.04069,0.04568,0.05715,0.07625,0.07292,0.09289,0.10675,0.14418,0.17953,0.20856,0.27013,0.28224,0.2559,0.33791,0.35262,0.38357,0.36309,0.45796,0.46501
NA,2018,"Tottori","Jul",136,"GmWMC136","C1",53,0,0.00609,0.00835,0.00697,0.00957,0.00909,0.00933,0.01938,0.0254,0.03565,0.03877,0.05671,0.05254,0.05004,0.07877,0.09578,0.15438,0.16362,0.20155,0.23963,0.2117,0.28001,0.29076,0.32774,0.34839,0.42519,0.45502
NA,2018,"Tottori","Jul",78,"GmJMC078","C1",54,0,0.01369,0.01908,0.01623,0.02354,0.02008,0.01964,0.03645,0.04798,0.04932,0.06729,0.08016,0.07799,0.08717,0.11081,0.12905,0.1778,0.20438,0.24517,0.27321,0.25282,0.29557,0.349,0.4061,0.41943,0.48004,0.48196
NA,2018,"Tottori","Jul",221,"C0394","C1",55,0,0.0193,0.0232,0.0208,0.01787,0.01907,0.01993,0.03425,0.04843,0.05537,0.07652,0.09454,0.0885,0.10629,0.15524,0.17643,0.21511,0.22758,0.28652,0.32952,0.31314,0.41737,0.44183,0.4703,0.47945,0.5667,0.59471
NA,2018,"Tottori","Jul",167,"GmJMC167","C1",56,0,0.01096,0.01827,0.01846,0.0211,0.01874,0.02191,0.03544,0.04611,0.05059,0.06262,0.088,0.08853,0.10614,0.1603,0.22095,0.29172,0.33317,0.39327,0.42466,0.39105,0.48792,0.49734,0.56597,0.49587,0.5943,0.65069
NA,2018,"Tottori","Jul",52,"GmJMC052","C1",57,0,0.00478,0.00688,0.00553,0.00496,0.00536,0.00538,0.00888,0.01637,0.01857,0.02235,0.03374,0.02675,0.0294,0.04414,0.05487,0.09435,0.10241,0.08853,0.1585,0.12825,0.22778,0.22885,0.25513,0.24848,0.28148,0.3079
NA,2018,"Tottori","Jul",124,"GmWMC124","C1",58,0,0.01231,0.01589,0.01738,0.01795,0.01917,0.01701,0.02446,0.03908,0.04499,0.06635,0.08815,0.07313,0.0985,0.11734,0.14202,0.19016,0.21544,0.2761,0.32291,0.28476,0.3888,0.36856,0.42861,0.39335,0.47431,0.49524
NA,2018,"Tottori","Jul",145,"GmJMC145","C1",59,0,0.01015,0.01375,0.01428,0.01605,0.01456,0.01653,0.0266,0.03237,0.04231,0.05081,0.06845,0.06199,0.07104,0.10827,0.13329,0.19285,0.21504,0.26455,0.28412,0.24175,0.36153,0.33598,0.38804,0.38918,0.48817,0.51502
NA,2018,"Tottori","Jul",133,"GmJMC133","C1",60,0,0.01656,0.02374,0.02764,0.03149,0.02453,0.02375,0.03596,0.06095,0.07167,0.09517,0.11134,0.11372,0.12823,0.18003,0.20352,0.26577,0.30261,0.36662,0.3981,0.3485,0.4858,0.47968,0.53916,0.49546,0.58274,0.59883
NA,2018,"Tottori","Jul",135,"GmWMC135","C1",61,0,0.01242,0.01707,0.01621,0.01693,0.01733,0.01521,0.0316,0.04261,0.04557,0.06883,0.09275,0.08683,0.08708,0.11077,0.15421,0.24038,0.24205,0.3,0.32418,0.26746,0.37141,0.36694,0.40849,0.38115,0.48566,0.53032
NA,2018,"Tottori","Jul",46,"GmWMC046","C1",62,0,0.01565,0.01795,0.02011,0.02037,0.01991,0.02042,0.02598,0.03644,0.04104,0.0631,0.08039,0.07115,0.09274,0.12903,0.1488,0.18874,0.19622,0.22106,0.27506,0.22158,0.28389,0.27209,0.30055,0.30209,0.30585,0.34286
NA,2018,"Tottori","Jul",131,"GmJMC131","C1",63,0,0.01968,0.02991,0.03292,0.03485,0.03292,0.03512,0.06089,0.08244,0.09014,0.12694,0.14101,0.1581,0.16452,0.21814,0.26923,0.33018,0.34364,0.42965,0.45075,0.38331,0.51314,0.54401,0.62409,0.58554,0.68431,0.72283
NA,2018,"Tottori","Jul",106,"GmJMC106","C1",64,0,0.0059,0.01014,0.00956,0.00915,0.00992,0.00872,0.01938,0.02806,0.03092,0.04145,0.0576,0.05084,0.05418,0.08952,0.10856,0.15507,0.17858,0.21336,0.24523,0.22447,0.31677,0.33053,0.38939,0.39334,0.4816,0.50804
NA,2018,"Tottori","Jul",108,"GmWMC108","C1",65,0,0.00487,0.00859,0.00971,0.00928,0.00943,0.01069,0.01869,0.02899,0.03421,0.03531,0.0496,0.04258,0.04622,0.06056,0.08038,0.11245,0.12359,0.15228,0.17188,0.14689,0.25919,0.26274,0.2979,0.30337,0.34761,0.37465
NA,2018,"Tottori","Jul",176,"GmWMC176","C1",66,0,0.0089,0.01105,0.01309,0.01233,0.01317,0.01357,0.02032,0.02885,0.02769,0.03371,0.04377,0.03657,0.03619,0.06157,0.07104,0.10059,0.11081,0.14822,0.17124,0.13911,0.25522,0.25491,0.3021,0.35683,0.39589,0.41422
NA,2018,"Tottori","Jul",174,"GmWMC174","C1",67,0,0.00657,0.0097,0.00946,0.01112,0.01165,0.01141,0.01894,0.02768,0.03868,0.03823,0.06245,0.05664,0.06635,0.09207,0.13281,0.19874,0.23234,0.26657,0.2951,0.25305,0.37847,0.37848,0.43702,0.43294,0.52683,0.56645
NA,2018,"Tottori","Jul",132,"GmWMC132","C1",68,0,0.0127,0.01713,0.01811,0.01781,0.01867,0.01951,0.02932,0.04463,0.0466,0.06007,0.07463,0.07324,0.07639,0.09911,0.12477,0.16918,0.19467,0.24173,0.27068,0.24391,0.35994,0.38376,0.43446,0.46525,0.51764,0.57598
NA,2018,"Tottori","Jul",85,"GmJMC085","C1",69,0,0.01158,0.02025,0.0196,0.02391,0.02045,0.02733,0.03516,0.05395,0.06468,0.08387,0.10789,0.11134,0.13168,0.16208,0.21359,0.26621,0.28087,0.36123,0.35423,0.34035,0.44248,0.47175,0.50794,0.52186,0.63581,0.67824
NA,2018,"Tottori","Jul",45,"GmWMC045","C1",70,0,0.00961,0.01193,0.01586,0.01613,0.01606,0.01903,0.0254,0.04355,0.04173,0.06874,0.0811,0.08016,0.08638,0.11434,0.14939,0.18611,0.22296,0.28369,0.29778,0.26992,0.35232,0.35997,0.39359,0.38995,0.48795,0.49742
NA,2018,"Tottori","Jul",162,"GmWMC162","C1",71,0,0.00812,0.01022,0.01194,0.01088,0.01428,0.01477,0.01956,0.03009,0.03253,0.03874,0.06184,0.04033,0.05589,0.07507,0.08715,0.13903,0.16211,0.19323,0.21586,0.1745,0.30637,0.29951,0.35799,0.37414,0.44179,0.49286
NA,2018,"Tottori","Jul",206,"C1290","C1",72,0,0.00687,0.00739,0.00697,0.007,0.00786,0.00793,0.01158,0.02024,0.02203,0.02843,0.03581,0.03379,0.03697,0.06444,0.0633,0.10198,0.11492,0.17898,0.17914,0.16439,0.2679,0.24286,0.2653,0.31651,0.35677,0.39143
NA,2018,"Tottori","Jul",114,"GmJMC114","C1",73,0,0.01089,0.01677,0.02005,0.02426,0.02073,0.02511,0.04472,0.05688,0.05441,0.07207,0.10319,0.09127,0.10541,0.14885,0.16627,0.25519,0.26451,0.31248,0.34346,0.28087,0.40938,0.40066,0.43601,0.43394,0.50854,0.55908
NA,2018,"Tottori","Jul",152,"GmWMC152","C1",74,0,0.00864,0.01051,0.0109,0.01339,0.01082,0.01006,0.02168,0.02974,0.03154,0.037,0.05519,0.05975,0.05659,0.08124,0.10923,0.16681,0.17974,0.21928,0.2636,0.24891,0.37153,0.37702,0.39436,0.45589,0.52561,0.57388
NA,2018,"Tottori","Jul",177,"GmJMC177","C1",75,0,0.00763,0.00946,0.00985,0.01106,0.00867,0.01064,0.01741,0.01902,0.01969,0.02147,0.03901,0.03073,0.02674,0.04371,0.05271,0.09208,0.0967,0.10584,0.13433,0.11505,0.21474,0.21392,0.26474,0.32651,0.39532,0.43803
NA,2018,"Tottori","Jul",70,"GmWMC070","C1",76,0,0.00947,0.01268,0.01169,0.01178,0.01114,0.01141,0.0202,0.03058,0.02747,0.03516,0.04725,0.05056,0.05339,0.06989,0.0773,0.12721,0.13875,0.17917,0.20566,0.18244,0.31713,0.31115,0.35867,0.32575,0.36502,0.38489
NA,2018,"Tottori","Jul",100,"GmJMC100","C1",77,0,0.01249,0.01829,0.02245,0.02595,0.02529,0.02649,0.04296,0.05365,0.06367,0.07151,0.10174,0.08784,0.10232,0.12435,0.1761,0.24274,0.27686,0.28607,0.37157,0.35419,0.45876,0.46155,0.4972,0.51211,0.56643,0.60378
NA,2018,"Tottori","Jul",29,"GmWMC029","C1",78,0,0.01035,0.01226,0.01668,0.01587,0.01421,0.0148,0.03062,0.03474,0.04518,0.04989,0.0724,0.05981,0.07405,0.08635,0.12158,0.1889,0.20861,0.22519,0.28022,0.2579,0.34637,0.33748,0.39159,0.39032,0.40942,0.43797
NA,2018,"Tottori","Jul",107,"GmWMC107","C1",79,0,0.01547,0.01806,0.02287,0.02316,0.02282,0.02114,0.03361,0.03994,0.04573,0.06083,0.08613,0.0773,0.08273,0.09472,0.12851,0.17768,0.20207,0.23417,0.25891,0.23266,0.3294,0.32349,0.382,0.34902,0.35716,0.40706
NA,2018,"Tottori","Jul",173,"GmWMC173","C1",80,0,0.00669,0.00688,0.00829,0.00932,0.00916,0.00794,0.01669,0.02107,0.02641,0.03315,0.04933,0.04912,0.05275,0.07323,0.08268,0.12339,0.12599,0.17944,0.19747,0.17884,0.25927,0.25929,0.31036,0.34623,0.38512,0.42473
NA,2018,"Tottori","Jul",13,"GmJMC013","C1",81,0,0.0066,0.00767,0.01118,0.01105,0.00896,0.00791,0.01746,0.01947,0.02603,0.0299,0.04812,0.03755,0.03503,0.04508,0.06163,0.10672,0.12216,0.08665,0.14027,0.12734,0.19662,0.21384,0.26911,0.28665,0.29226,0.33408
NA,2018,"Tottori","Jul",166,"GmWMC166","C1",82,0,0.00577,0.00835,0.00947,0.01096,0.00943,0.01129,0.0189,0.01962,0.02505,0.03126,0.05347,0.04134,0.04357,0.06443,0.08163,0.17199,0.15748,0.17386,0.22604,0.1739,0.24913,0.27388,0.31931,0.34673,0.38214,0.43381
NA,2018,"Tottori","Jul",6,"GmWMC006","C1",83,0,0.01133,0.01684,0.01859,0.0206,0.02107,0.01622,0.04587,0.04129,0.04997,0.06662,0.08277,0.06544,0.08348,0.11112,0.13806,0.2413,0.24143,0.25601,0.28886,0.26606,0.3403,0.34144,0.39657,0.39039,0.38477,0.45605
NA,2018,"Tottori","Jul",190,"GmWMC190","C1",84,0,0.01011,0.01308,0.01417,0.01765,0.01556,0.01505,0.0215,0.03161,0.03662,0.05185,0.06593,0.0569,0.07107,0.10125,0.11039,0.1499,0.16142,0.21118,0.22623,0.21437,0.30754,0.31387,0.37517,0.42042,0.47422,0.51295
