"","LAIamp","a","b","Ts","Ti"
"GmWMC012_y2017_C1-0033",0.82812431060735,0.00364351150132991,0.00745561161677731,1533.33333333333,816.666666666667
"GmWMC012_y2017_C2-0014",1.04664067077907,0.00980302853196064,0.00626492912708674,1533.33333333333,816.666666666667
"GmWMC012_y2017_D1-0162",0.390799920755504,0.00300000154205263,0.0100088257418402,1933.33333333333,683.333333333333
"GmWMC012_y2017_D2-0049",0.191440789704733,0.0122288610312237,0.00943702225193964,1533.33333333333,750
"GmWMC012_y2018_C1-0034",1.03915528003535,0.0264519335981995,0.0094626941710842,1666.66666666667,816.666666666667
"GmWMC012_y2018_C2-0194",0.824378579694625,0.00627771364977222,0.00861458487948499,1266.66666666667,816.666666666667
"GmWMC012_y2018_D1-0053",0.0224749545347396,0.00300777866489556,0.00258514528863062,1266.66666666667,550
"GmWMC012_y2018_D2-0194",0.0876049907673955,0.022720051595798,0.00360133744187708,1933.33333333333,550
"GmWMC012_y2019_W1-0125",0.298462921680804,0.00659367557588687,0.0115049111674501,1266.66666666667,750
"GmWMC012_y2019_W4-0191",0.075062366059053,0.00632014888923582,0.00628787615369884,1266.66666666667,950
"GmWMC014_y2017_C1-0166",1.36817388063727,0.0184570848653817,0.006619245165711,1533.33333333333,816.666666666667
"GmWMC014_y2017_C2-0065",1.36169276569021,0.00399388954023659,0.00613264092439941,1933.33333333333,816.666666666667
"GmWMC014_y2017_D1-0074",0.488285173443804,0.00470474318966354,0.00845606226770903,1933.33333333333,616.666666666667
"GmWMC014_y2017_D2-0123",0.483311199104728,0.020954400927431,0.00903734262833019,1533.33333333333,616.666666666667
"GmWMC014_y2018_C1-0121",1.06580917981468,0.00346143644735824,0.00601565064539655,1533.33333333333,950
"GmWMC014_y2018_C2-0015",1.05708203093528,0.00302756576497949,0.00787034188805412,2066.66666666667,816.666666666667
"GmWMC014_y2018_D1-0153",0.0346723326861768,0.00315933985637896,0.00200002797941387,1266.66666666667,550
"GmWMC014_y2018_D2-0149",0.169945122335752,0.0190163247363785,0.0022450056680898,2066.66666666667,950
"GmWMC014_y2019_W1-0037",0.263394424840189,0.00629843135235115,0.00720037048612298,1266.66666666667,816.666666666667
"GmWMC014_y2019_W4-0172",0.144505438651142,0.0183613431822227,0.00407319544507321,1266.66666666667,950
"GmWMC015_y2017_C1-0053",1.33334776581389,0.00343699692119228,0.00590659951860477,1800,883.333333333333
"GmWMC015_y2017_C2-0141",1.38366640707023,0.0108619338261515,0.00659802248490433,1533.33333333333,883.333333333333
"GmWMC015_y2017_D1-0029",0.64374117877943,0.00393107506020232,0.00834423814645045,1666.66666666667,750
"GmWMC015_y2017_D2-0028",0.524872491696001,0.00504543886395093,0.0079975068503133,1533.33333333333,750
"GmWMC015_y2018_C1-0163",0.585603881373931,0.00451510734780853,0.0108127304017547,1533.33333333333,750
"GmWMC015_y2018_C2-0044",0.934577421362204,0.0030000146527454,0.00732503441185971,1933.33333333333,950
"GmWMC015_y2018_D1-0051",0.0117050075964068,0.00300000009528658,0.00205016213860526,1533.33333333333,550
"GmWMC015_y2018_D2-0178",0.18851698556335,0.0127628224095249,0.00487675862901563,2066.66666666667,883.333333333333
"GmWMC015_y2019_W1-0130",0.33801034290335,0.0056639522566415,0.0104790958386171,1533.33333333333,750
"GmWMC015_y2019_W4-0014",0.200132025051875,0.00609638987521919,0.00868669103062917,1533.33333333333,883.333333333333
"GmWMC018_y2017_C1-0124",1.24731338129179,0.00581395137736021,0.00671868974814663,1533.33333333333,816.666666666667
"GmWMC018_y2017_C2-0066",0.919384639282003,0.0140567130662563,0.00874399769155141,1533.33333333333,750
"GmWMC018_y2017_D1-0171",0.388859544674949,0.00300000016273452,0.00936756668959016,1800,616.666666666667
"GmWMC018_y2017_D2-0102",0.469376605198338,0.00347827535683405,0.00854896445501758,1800,616.666666666667
"GmWMC018_y2018_C1-0049",0.749537777187701,0.0108966923605998,0.00799291245830144,1266.66666666667,883.333333333333
"GmWMC018_y2018_C2-0190",0.906243620073099,0.00871814297807917,0.00844798773114009,1266.66666666667,816.666666666667
"GmWMC018_y2018_D1-0147",0.0928545720000692,0.004622434669288,0.00532213050839824,1266.66666666667,550
"GmWMC018_y2018_D2-0199",0.112207397775556,0.0285471989853588,0.00428607466082078,1933.33333333333,550
"GmWMC018_y2019_W1-0129",0.0421209180813572,0.00526032388188982,0.00858460619599863,1266.66666666667,750
"GmWMC018_y2019_W4-0149",0.0712632008237848,0.0193629226031473,0.00381407945676413,1266.66666666667,950
"GmWMC019_y2017_C1-0038",0.548373212358908,0.00690451192935439,0.00759937253191215,1533.33333333333,750
"GmWMC019_y2017_C2-0116",0.76675170872422,0.0228678033825156,0.00635668823108971,1533.33333333333,883.333333333333
"GmWMC019_y2017_D1-0187",0.244689138418039,0.00300000009251734,0.011750232504505,1533.33333333333,616.666666666667
"GmWMC019_y2017_D2-0160",0.218033803615518,0.0296465853924919,0.0102664597165064,1933.33333333333,683.333333333333
"GmWMC019_y2018_C1-0030",0.584889062340529,0.0185811273545575,0.0104399437733318,2066.66666666667,816.666666666667
"GmWMC019_y2018_C2-0169",0.478342528052865,0.0127266683108483,0.0114482405558186,1400,750
"GmWMC019_y2018_D1-0078",0.0418031086010352,0.021311301333865,0.00807019370601285,2066.66666666667,550
"GmWMC019_y2018_D2-0060",0.0707987610189491,0.00526938143181134,0.00792034136314453,1400,683.333333333333
"GmWMC019_y2019_W1-0069",0.316858004132302,0.00903777371660303,0.00882924126869839,1400,816.666666666667
"GmWMC019_y2019_W4-0168",0.0440580089070025,0.00506848179601913,0.00515164987206533,1266.66666666667,950
"GmWMC020_y2017_C1-0066",1.60316363797776,0.018886891715634,0.00618234566401235,1533.33333333333,883.333333333333
"GmWMC020_y2017_C2-0163",1.42885677130542,0.00555730197154854,0.00625924471843101,1666.66666666667,883.333333333333
"GmWMC020_y2017_D1-0176",0.474905614692922,0.00664884414381733,0.00968174601355229,1533.33333333333,683.333333333333
"GmWMC020_y2017_D2-0118",0.630365226589249,0.0114705030867463,0.0072173658777249,1533.33333333333,750
"GmWMC020_y2018_C1-0051",0.536928061569177,0.0107685344263687,0.0088354557359833,1266.66666666667,883.333333333333
"GmWMC020_y2018_C2-0056",0.869602703271305,0.00613083693763036,0.00932855851312763,1533.33333333333,816.666666666667
"GmWMC020_y2018_D1-0167",0.042881172889782,0.00300000049619027,0.00203120396186319,1266.66666666667,816.666666666667
"GmWMC020_y2018_D2-0014",0.075483944648185,0.00483947253650006,0.00577653983734049,1400,550
"GmWMC020_y2019_W1-0085",0.0248532772885051,0.00300000021578217,0.017712722100964,1666.66666666667,950
"GmWMC020_y2019_W4-0184",0.00298808520228058,0.00300000060686525,0.0199999693155346,1266.66666666667,550
"GmWMC022_y2017_C1-0125",1.29340801647488,0.00300000022419867,0.00706714845091174,1800,883.333333333333
"GmWMC022_y2017_C2-0083",1.44990817458704,0.017529467500527,0.00661809924588412,2600,883.333333333333
"GmWMC022_y2017_D1-0128",0.492981200404091,0.00396367566994203,0.00870317818171615,1800,683.333333333333
"GmWMC022_y2017_D2-0006",0.571192422170716,0.00367342051974443,0.00871662523596431,1933.33333333333,750
"GmWMC022_y2018_C1-0109",0.870991561471704,0.0259693826342362,0.0125134491198423,2333.33333333333,750
"GmWMC022_y2018_C2-0197",0.751859630553399,0.0247600218583532,0.0118065221733607,2200,750
"GmWMC022_y2018_D1-0020",0.0699926495248105,0.0263498612049292,0.00850401552082006,2066.66666666667,550
"GmWMC022_y2018_D2-0156",0.0463654088618891,0.0210254811438597,0.00450715461128075,2066.66666666667,550
"GmWMC022_y2019_W1-0105",0.388521908675666,0.00414636502888137,0.00831919020793643,1800,750
"GmWMC022_y2019_W4-0008",0.279724698368405,0.00486576308575444,0.00671906059787944,1800,883.333333333333
"GmWMC024_y2017_C1-0127",1.40224931939202,0.0147099838217135,0.00615944036534473,1533.33333333333,950
"GmWMC024_y2017_C2-0102",0.756912966570591,0.00863259743708653,0.00710170026702574,1533.33333333333,816.666666666667
"GmWMC024_y2017_D1-0138",0.39891237990664,0.00639192606624418,0.010356501551655,1533.33333333333,616.666666666667
"GmWMC024_y2017_D2-0125",0.424937981978794,0.0130731731438802,0.0112246147939297,1533.33333333333,616.666666666667
"GmWMC024_y2018_C1-0182",0.702959662409521,0.0275001560173999,0.00979736893397932,2333.33333333333,816.666666666667
"GmWMC024_y2018_C2-0152",0.564236558657141,0.0152228277793613,0.0118966323342214,2333.33333333333,750
"GmWMC024_y2018_D1-0026",0.0260916322484845,0.00300000251788913,0.00254020265012923,1533.33333333333,550
"GmWMC024_y2018_D2-0085",0.0638257122252986,0.00300000139430981,0.00899488678418109,1533.33333333333,550
"GmWMC024_y2019_W1-0031",0.474695800341307,0.00571166792459056,0.00989607583543746,1533.33333333333,750
"GmWMC024_y2019_W4-0017",0.195440135588556,0.00470205304016549,0.00584096676513576,1533.33333333333,950
"GmWMC027_y2017_C1-0074",1.46301629266905,0.0169187592690034,0.00735218868295368,2733.33333333333,816.666666666667
"GmWMC027_y2017_C2-0167",1.01536201373661,0.0219972699536399,0.0071566480439106,2733.33333333333,816.666666666667
"GmWMC027_y2017_D1-0132",0.543444843931585,0.0147417715720482,0.0112310214980779,3000,616.666666666667
"GmWMC027_y2017_D2-0136",0.443109223614295,0.0215410493057907,0.0136715098078434,3266.66666666667,683.333333333333
"GmWMC027_y2018_C1-0042",0.767475820729194,0.0148719037983563,0.00935193306161842,2866.66666666667,816.666666666667
"GmWMC027_y2018_C2-0031",0.656973718044637,0.0155255685495108,0.00901875265443442,2866.66666666667,883.333333333333
"GmWMC027_y2018_D1-0157",0.076620204456298,0.0186117154094523,0.00273805713472237,2866.66666666667,550
"GmWMC027_y2018_D2-0003",0.0264627306452639,0.00706119814261986,0.00200000000857959,2733.33333333333,550
"GmWMC027_y2019_W1-0104",0.479200321506418,0.0176287370171244,0.00858660598187737,2866.66666666667,750
"GmWMC027_y2019_W4-0134",0.147600653474011,0.00762047456275703,0.004010846858171,3266.66666666667,950
"GmWMC029_y2017_C1-0134",1.2947872573389,0.0299996328878999,0.00785077184423971,1533.33333333333,816.666666666667
"GmWMC029_y2017_C2-0114",1.2046438312904,0.0032890886640505,0.005051150255008,1533.33333333333,950
"GmWMC029_y2017_D1-0016",0.566094019209445,0.00315333417983787,0.00915626320132673,1800,683.333333333333
"GmWMC029_y2017_D2-0066",0.436375987048642,0.00329121662790486,0.0127457933104331,1533.33333333333,683.333333333333
"GmWMC029_y2018_C1-0078",0.583744283872948,0.00974569442951353,0.00966787027728578,1266.66666666667,816.666666666667
"GmWMC029_y2018_C2-0018",0.96684761642128,0.00338892363687489,0.00744120757753917,1666.66666666667,883.333333333333
"GmWMC029_y2018_D1-0013",0.0413161016112825,0.00306885213885396,0.00425991451631882,1400,683.333333333333
"GmWMC029_y2018_D2-0181",0.102977115354594,0.0255434054701073,0.00631468007401351,2066.66666666667,550
"GmWMC029_y2019_W1-0108",0.50203459013534,0.00616427897642386,0.00860125483848103,1266.66666666667,816.666666666667
"GmWMC029_y2019_W4-0049",0.0843746868993123,0.00758100810460976,0.00798051786556524,1266.66666666667,950
"GmWMC035_y2017_C1-0156",1.13055181390393,0.003121307161964,0.00755769310978004,2066.66666666667,816.666666666667
"GmWMC035_y2017_C2-0093",1.30391384524323,0.0235475225341121,0.00798313785144183,2733.33333333333,750
"GmWMC035_y2017_D1-0037",0.460059792965734,0.00300000170489449,0.00989880441260873,2066.66666666667,616.666666666667
"GmWMC035_y2017_D2-0185",0.453987449754756,0.0030000000071899,0.00965338452318208,2066.66666666667,750
"GmWMC035_y2018_C1-0006",1.17171729621946,0.0113043654738024,0.00830788617878762,2733.33333333333,816.666666666667
"GmWMC035_y2018_C2-0078",0.828322273110801,0.0215696996551035,0.0099022890319741,2733.33333333333,750
"GmWMC035_y2018_D1-0108",0.15131398890777,0.0251438904905643,0.00701497642773124,2333.33333333333,616.666666666667
"GmWMC035_y2018_D2-0135",0.160912436590027,0.0240663132187102,0.00463565914023158,2066.66666666667,616.666666666667
"GmWMC035_y2019_W1-0007",0.619286479602573,0.0048100397999813,0.00801906409020136,2466.66666666667,816.666666666667
"GmWMC035_y2019_W4-0139",0.23231739398543,0.0176059341539588,0.00630184699830229,2066.66666666667,816.666666666667
"GmWMC036_y2017_C1-0059",0.95942057299278,0.0199896095339657,0.00700454883144547,2066.66666666667,883.333333333333
"GmWMC036_y2017_C2-0194",0.535550436419691,0.0134016896944127,0.00806324603354017,1666.66666666667,750
"GmWMC036_y2017_D1-0149",0.246092939846185,0.0030431133877168,0.00481980165441968,1400,950
"GmWMC036_y2017_D2-0023",0.265783729324556,0.0104361004170046,0.0106854444832955,1400,683.333333333333
"GmWMC036_y2018_C1-0175",0.415812095292776,0.00633955706001375,0.0113107392960543,1400,816.666666666667
"GmWMC036_y2018_C2-0195",0.588696294331746,0.00978305581926223,0.0121323299864127,1266.66666666667,750
"GmWMC036_y2018_D1-0100",0.0555168176706119,0.00355521249000012,0.00579148174192762,1666.66666666667,750
"GmWMC036_y2018_D2-0062",0.0660381910575208,0.00601592377754706,0.00721053429281071,1400,750
"GmWMC036_y2019_W1-0015",0.212298082939662,0.00697994926226519,0.00871330975761838,1266.66666666667,816.666666666667
"GmWMC036_y2019_W4-0032",0.0816176334143638,0.00704158101781387,0.00746421731395112,1266.66666666667,950
"GmWMC038_y2017_C1-0115",0.863412621048985,0.00300000161980833,0.00610711428859253,1533.33333333333,883.333333333333
"GmWMC038_y2017_C2-0103",0.688071527301003,0.00618186808556208,0.00654935352810014,1533.33333333333,816.666666666667
"GmWMC038_y2017_D1-0061",0.377016089245362,0.00335730991627277,0.0120676417393558,1533.33333333333,550
"GmWMC038_y2017_D2-0112",0.42113460247466,0.00400058509792479,0.00966769380388589,1533.33333333333,683.333333333333
"GmWMC038_y2018_C1-0198",0.829621697944777,0.00306362789771382,0.00929486673719388,1666.66666666667,750
"GmWMC038_y2018_C2-0058",0.66436434374009,0.0297052827412379,0.0135628659542851,1666.66666666667,683.333333333333
"GmWMC038_y2018_D1-0166",0.0402929597650723,0.00300000089167067,0.00334479077872738,1266.66666666667,950
"GmWMC038_y2018_D2-0148",0.159387276460665,0.0200784607361637,0.00349557658525388,2066.66666666667,950
"GmWMC038_y2019_W1-0073",0.124825475992721,0.00691085410912363,0.0085002671521513,1266.66666666667,950
"GmWMC038_y2019_W4-0099",0.0503291720588366,0.00576066100848531,0.0098445776835919,1266.66666666667,816.666666666667
"GmWMC042_y2017_C1-0160",0.952144193006675,0.016414881373946,0.00646029243708093,1533.33333333333,883.333333333333
"GmWMC042_y2017_C2-0113",0.589121304023867,0.00337032797493119,0.00539839144500294,1533.33333333333,950
"GmWMC042_y2017_D1-0131",0.334378516366175,0.00412596674996555,0.010765542695318,1400,616.666666666667
"GmWMC042_y2017_D2-0020",0.312137012252066,0.00300000016711878,0.00443362173956593,1266.66666666667,950
"GmWMC042_y2018_C1-0156",0.419577768296514,0.00445397526560179,0.0102100344183411,1533.33333333333,750
"GmWMC042_y2018_C2-0039",0.38683767858597,0.0204451435133707,0.0114522288601359,1933.33333333333,816.666666666667
"GmWMC042_y2018_D1-0186",0.0587700493984137,0.00300014059433019,0.00743052574585136,1266.66666666667,616.666666666667
"GmWMC042_y2018_D2-0059",0.0717411353277289,0.00360674022616984,0.00827596759489698,1400,616.666666666667
"GmWMC042_y2019_W1-0188",0.405167681777443,0.0269613088903825,0.0084501092006018,1266.66666666667,883.333333333333
"GmWMC042_y2019_W4-0108",0.12670358376513,0.00611706074696463,0.00643258608999565,1266.66666666667,950
"GmWMC045_y2017_C1-0137",1.2295311851947,0.0167389397831089,0.00662276746149428,1533.33333333333,816.666666666667
"GmWMC045_y2017_C2-0035",1.44112590886736,0.00978129477228961,0.00640779723981505,1533.33333333333,816.666666666667
"GmWMC045_y2017_D1-0135",0.527806900354794,0.00691719644378689,0.0107585660332191,1666.66666666667,616.666666666667
"GmWMC045_y2017_D2-0124",0.479309889361851,0.00329102905635049,0.00831564244627959,1800,750
"GmWMC045_y2018_C1-0070",0.646253896655029,0.00640129756391489,0.00925763185257576,1400,816.666666666667
"GmWMC045_y2018_C2-0033",0.823153633363092,0.00314451257125884,0.00708914260687994,1800,883.333333333333
"GmWMC045_y2018_D1-0094",0.0852095150802165,0.00393841303064189,0.00605301518348419,1400,550
"GmWMC045_y2018_D2-0050",0.0459376463601322,0.00335840260543209,0.00543005877431192,1266.66666666667,550
"GmWMC045_y2019_W1-0126",0.247448588957709,0.00558610620712629,0.00740893900839673,1266.66666666667,883.333333333333
"GmWMC045_y2019_W4-0096",0.0736080907405841,0.0222155601151122,0.00477777931129814,1666.66666666667,950
"GmWMC046_y2017_C1-0123",0.832577558076275,0.00300000023727967,0.00755981402457233,2733.33333333333,733.333333333333
"GmWMC046_y2017_C2-0195",0.691398013787186,0.0128225923716505,0.00518537816939288,3400,800
"GmWMC046_y2017_D1-0011",0.180500236009945,0.0213658542727735,0.0199999985956768,2600,466.666666666667
"GmWMC046_y2017_D2-0170",0.12014925845613,0.0249327274707095,0.0187554020950745,2600,466.666666666667
"GmWMC046_y2018_C1-0062",0.453215685650544,0.0227253253111506,0.00988146800250076,2600,733.333333333333
"GmWMC046_y2018_C2-0139",0.64168098091124,0.0206252402304409,0.00821552160300587,2600,800
"GmWMC046_y2018_D1-0080",0.041454812619445,0.0255019197115229,0.018749690404165,3400,400
"GmWMC046_y2018_D2-0121",0.0553957627554158,0.0238593759526202,0.0111580041044145,2600,400
"GmWMC046_y2019_W1-0077",0.248604884480396,0.0169186411815453,0.00666739235384544,2733.33333333333,666.666666666667
"GmWMC046_y2019_W4-0138",0.0414141943733859,0.0273967787405236,0.00666179084262696,3000,466.666666666667
"GmWMC048_y2017_C1-0171",1.34689860479247,0.0190467121716847,0.00723227539558672,1533.33333333333,816.666666666667
"GmWMC048_y2017_C2-0110",0.93575453835949,0.00956476627365457,0.00541949369946085,1533.33333333333,883.333333333333
"GmWMC048_y2017_D1-0077",0.50687816033118,0.00406590593181176,0.00778937517234574,1800,683.333333333333
"GmWMC048_y2017_D2-0138",0.339022433470042,0.0236312561310023,0.0103164874533711,1533.33333333333,683.333333333333
"GmWMC048_y2018_C1-0181",0.743295271773195,0.00909800994015668,0.00886154059040899,1400,816.666666666667
"GmWMC048_y2018_C2-0062",0.697266679315993,0.0077468780393617,0.0102353010885381,1400,750
"GmWMC048_y2018_D1-0073",0.0936261581257865,0.0250643283121486,0.0036015966254058,1933.33333333333,683.333333333333
"GmWMC048_y2018_D2-0070",0.119407491648066,0.00973531247547165,0.00658975863482645,1400,550
"GmWMC048_y2019_W1-0143",0.249723701420634,0.00721596146609126,0.00790036500283867,1266.66666666667,883.333333333333
"GmWMC048_y2019_W4-0027",0.284836914159687,0.00725851995852103,0.00899768323265266,1266.66666666667,883.333333333333
"GmWMC066_y2017_C1-0176",1.7847554856159,0.0188896769068335,0.0062765681192271,1533.33333333333,883.333333333333
"GmWMC066_y2017_C2-0125",0.910596430920994,0.00307750064480987,0.00508407508707947,1666.66666666667,883.333333333333
"GmWMC066_y2017_D1-0092",0.808978106295478,0.00429338036521763,0.00807617606391837,1666.66666666667,750
"GmWMC066_y2017_D2-0051",0.560005727412479,0.00300000017511919,0.00928376809015289,1800,683.333333333333
"GmWMC066_y2018_C1-0192",0.958740590451824,0.0246114010290548,0.0105687643831578,2066.66666666667,750
"GmWMC066_y2018_C2-0066",0.928426701469327,0.00644157982310898,0.00910212790569862,1266.66666666667,816.666666666667
"GmWMC066_y2018_D1-0085",0.0802456335618542,0.0111319115944681,0.00559885799167958,1266.66666666667,616.666666666667
"GmWMC066_y2018_D2-0043",0.0796673283389037,0.00401938812690923,0.00487016608112891,1266.66666666667,550
"GmWMC066_y2019_W1-0133",0.27730556982075,0.0058833169662617,0.00708381418277474,1266.66666666667,883.333333333333
"GmWMC066_y2019_W4-0195",0.158996654473178,0.00674702573537438,0.00641814775186935,1266.66666666667,950
"GmWMC070_y2017_C1-0172",1.29321783380748,0.00324647217629314,0.0062061218733633,1933.33333333333,883.333333333333
"GmWMC070_y2017_C2-0143",1.17592274017388,0.00608888723225594,0.00536447694551314,1533.33333333333,950
"GmWMC070_y2017_D1-0051",0.312093891696464,0.00300000011568875,0.0132101053287281,1533.33333333333,550
"GmWMC070_y2017_D2-0122",0.369331856730894,0.00300000305450499,0.00933386243631717,1533.33333333333,683.333333333333
"GmWMC070_y2018_C1-0076",0.522449740194432,0.00662541174652022,0.00882140029676513,1266.66666666667,883.333333333333
"GmWMC070_y2018_C2-0138",0.813979349752397,0.0030249034122609,0.00674079468831102,1800,883.333333333333
"GmWMC070_y2018_D1-0158",0.0707078348740579,0.00300000092336897,0.00491520634876267,1266.66666666667,683.333333333333
"GmWMC070_y2018_D2-0098",0.0744695585618247,0.00300000071298454,0.00520316014245992,1266.66666666667,616.666666666667
"GmWMC070_y2019_W1-0079",0.453659876969332,0.00615112856595849,0.00663485720549858,1266.66666666667,950
"GmWMC070_y2019_W4-0051",0.0343960256734329,0.00900565693569642,0.00279075182377032,1266.66666666667,883.333333333333
"GmWMC071_y2017_C1-0167",1.46978248319798,0.0212229268981988,0.00671895749260069,2333.33333333333,883.333333333333
"GmWMC071_y2017_C2-0043",1.07032540665123,0.00300000034872767,0.00817618940592634,2066.66666666667,750
"GmWMC071_y2017_D1-0144",0.553400435186353,0.00300000038755255,0.00919802743706421,2066.66666666667,683.333333333333
"GmWMC071_y2017_D2-0082",0.358720438249788,0.0165686564354037,0.0128038083039885,2866.66666666667,683.333333333333
"GmWMC071_y2018_C1-0036",0.751577123581516,0.0196117169346915,0.0100861512028767,2866.66666666667,816.666666666667
"GmWMC071_y2018_C2-0006",0.802769051739706,0.0120280758045227,0.0104788210626073,2866.66666666667,750
"GmWMC071_y2018_D1-0048",0.0553825446424294,0.0030000008403365,0.00410712820519782,2066.66666666667,683.333333333333
"GmWMC071_y2018_D2-0078",0.0797187621921727,0.020261743120397,0.00546521281212617,2333.33333333333,616.666666666667
"GmWMC071_y2019_W1-0150",0.539042109935042,0.00387200912510418,0.00903880623474565,2066.66666666667,750
"GmWMC071_y2019_W4-0114",0.387086402176699,0.00477165548459617,0.00600914168157073,2066.66666666667,950
"GmWMC072_y2017_C1-0185",2.07586829128885,0.0195723214870357,0.00651662244371113,2200,950
"GmWMC072_y2017_C2-0012",1.67954413595562,0.00566797802417675,0.00615891370338378,1533.33333333333,950
"GmWMC072_y2017_D1-0008",0.417213179295161,0.0297969585470736,0.00892474807242014,1933.33333333333,616.666666666667
"GmWMC072_y2017_D2-0147",0.371405868290149,0.0195981999176935,0.010703563100031,2333.33333333333,683.333333333333
"GmWMC072_y2018_C1-0052",0.621242946734015,0.0045642114163513,0.00894648050123372,1533.33333333333,816.666666666667
"GmWMC072_y2018_C2-0050",0.721585172176154,0.00359913364289394,0.00752668970985046,1666.66666666667,883.333333333333
"GmWMC072_y2018_D1-0001",0.018615930352177,0.00300002263023571,0.00211089284354837,1533.33333333333,550
"GmWMC072_y2018_D2-0047",0.0634036414349101,0.00300000043649019,0.00619328327455955,1533.33333333333,550
"GmWMC072_y2019_W1-0018",0.781980898940187,0.0056154425057054,0.00707616032022045,1533.33333333333,950
"GmWMC072_y2019_W4-0003",0.311384332858521,0.00676496920555607,0.00770421228206359,1533.33333333333,950
"GmWMC073_y2017_C1-0091",1.2987111763613,0.00582041494806688,0.00600773928981528,1933.33333333333,816.666666666667
"GmWMC073_y2017_C2-0119",1.09669867649097,0.00788988754586786,0.00593580463645455,1533.33333333333,816.666666666667
"GmWMC073_y2017_D1-0184",0.454175435559525,0.0265010729774105,0.0101742413941321,2066.66666666667,616.666666666667
"GmWMC073_y2017_D2-0088",0.339780155356004,0.0298985860103456,0.012408628266305,1933.33333333333,616.666666666667
"GmWMC073_y2018_C1-0200",0.701344114418873,0.0051838509514757,0.00961097963140779,1400,750
"GmWMC073_y2018_C2-0083",0.579970612251375,0.00929231099049812,0.00993148562408242,1266.66666666667,750
"GmWMC073_y2018_D1-0045",0.0627510875654722,0.00522786396486549,0.0031911877818198,1533.33333333333,550
"GmWMC073_y2018_D2-0137",0.054429237090798,0.0030010951458864,0.00281504602361485,1400,616.666666666667
"GmWMC073_y2019_W1-0134",0.122989902410868,0.00704723791648946,0.00666906572117126,1266.66666666667,950
"GmWMC073_y2019_W4-0151",0.0724210606446962,0.0112292909334251,0.00571679874022756,1266.66666666667,950
"GmWMC074_y2017_C1-0054",1.12517737194351,0.0169250696985157,0.00808059267316987,1533.33333333333,816.666666666667
"GmWMC074_y2017_C2-0124",0.772247198474918,0.00696348737499354,0.00582839958968532,1533.33333333333,883.333333333333
"GmWMC074_y2017_D1-0156",0.265461412526757,0.00334043806857424,0.0156810887070396,1933.33333333333,683.333333333333
"GmWMC074_y2017_D2-0053",0.40615717903456,0.00300000006666368,0.010660194986843,1666.66666666667,683.333333333333
"GmWMC074_y2018_C1-0043",0.663752745754184,0.00451571666731322,0.0085518871111195,1400,883.333333333333
"GmWMC074_y2018_C2-0103",0.778263160999164,0.00300152171931983,0.00743643211476569,1533.33333333333,816.666666666667
"GmWMC074_y2018_D1-0189",0.0493189767858247,0.00300000036440676,0.00530727375821425,1266.66666666667,550
"GmWMC074_y2018_D2-0054",0.017374237158465,0.00309137157701939,0.00377155593933639,1400,550
"GmWMC074_y2019_W1-0192",0.297399605050562,0.00805985607591055,0.0104008490069616,1400,816.666666666667
"GmWMC074_y2019_W4-0112",0.259736417440403,0.00786929254288684,0.0109177696346692,1266.66666666667,883.333333333333
"GmWMC075_y2017_C1-0042",0.965901437990705,0.00300000007151053,0.00725123612911462,1800,750
"GmWMC075_y2017_C2-0086",1.62981082763792,0.00678102674239355,0.00676970781105977,1800,816.666666666667
"GmWMC075_y2017_D1-0047",0.644295334134956,0.00345310220229899,0.00894112962730803,1800,683.333333333333
"GmWMC075_y2017_D2-0148",0.3564165473725,0.00312134882489215,0.0069115184936054,1933.33333333333,750
"GmWMC075_y2018_C1-0149",1.1839952940539,0.00300000009725361,0.0075817280806195,1800,816.666666666667
"GmWMC075_y2018_C2-0128",0.969012564808575,0.00300000557352153,0.00759160742482452,2066.66666666667,816.666666666667
"GmWMC075_y2018_D1-0122",0.128423287551632,0.0233953359708823,0.00670169780940072,2600,550
"GmWMC075_y2018_D2-0120",0.225139481785215,0.0108909225943059,0.00300675054561382,2600,950
"GmWMC075_y2019_W1-0146",0.327958412024315,0.00577804306367545,0.00979380935814989,1800,816.666666666667
"GmWMC075_y2019_W4-0123",0.251148160699903,0.00493693291262953,0.00763711269452059,1800,883.333333333333
"GmWMC083_y2017_C1-0011",0.68831992545193,0.00773236441569023,0.00779004037230941,1666.66666666667,816.666666666667
"GmWMC083_y2017_C2-0082",1.75774953094387,0.02903252174159,0.0065171689107898,1933.33333333333,883.333333333333
"GmWMC083_y2017_D1-0073",0.612624167367292,0.00309661051488985,0.00796790032256826,2066.66666666667,683.333333333333
"GmWMC083_y2017_D2-0001",0.557073892145505,0.0103493050995015,0.0116016035563537,1533.33333333333,683.333333333333
"GmWMC083_y2018_C1-0160",0.866305053248559,0.0188351548242211,0.0118112511637935,2066.66666666667,750
"GmWMC083_y2018_C2-0036",0.67816248518167,0.0140263080255553,0.00937575381323321,2066.66666666667,816.666666666667
"GmWMC083_y2018_D1-0091",0.107043481351244,0.00643985125321457,0.00525376203056905,1533.33333333333,683.333333333333
"GmWMC083_y2018_D2-0087",0.0915336177752447,0.0227645440451622,0.00571168910721221,2066.66666666667,550
"GmWMC083_y2019_W1-0114",0.373986994282352,0.00804412313227642,0.0103518162932968,1400,816.666666666667
"GmWMC083_y2019_W4-0104",0.184099358676564,0.00799322551761411,0.00790304155564141,1266.66666666667,950
